time,q0,q1,q2,q3,omega_x,omega_y,omega_z,Total_torque_x,Total_torque_y,Total_torque_z
3204.0,0.9999999438938929,0.00033498091162916877,-6.573023302372408e-09,-3.385676163897025e-10,5.592319391455698e-09,1.0405728935172002e-13,1.5431350773645638e-11,-0.00010024250135688918,-7.859864914945587e-11,-7.859864914945587e-11
3205.0,0.9999999438929733,0.00033498365688582277,-6.572984511594787e-09,-3.3086283815349316e-10,5.388707840751097e-09,6.143332091726071e-14,1.5387636285633072e-11,-0.00010021098115484638,-7.86047503299331e-11,-7.86047503299331e-11
3206.0,0.9999999438920856,0.000334986306953038,-6.572967026274005e-09,-3.231799257734927e-10,5.211561615019465e-09,1.880604277461295e-14,1.5343918404393252e-11,-0.00010019600643319442,-7.860225231122468e-11,-7.860225231122468e-11
3207.0,0.9999999438912265,0.0003349888715904536,-6.57297084690272e-09,-3.1551887968672317e-10,5.046988623252534e-09,-2.3819881632158283e-14,1.5300201912567218e-11,-0.00010020011993057386,-7.860239623871952e-11,-7.860239623871952e-11
3208.0,0.9999999438903953,0.0003349913530779235,-6.5729959731636734e-09,-3.07879699550787e-10,4.878961813366843e-09,-6.644588500088995e-14,1.5256485340769197e-11,-0.00010017461335946998,-7.860088471693075e-11,-7.860088471693075e-11
3209.0,0.9999999438895903,0.000334993755906017,-6.5730424048739134e-09,-3.0026238514596856e-10,4.732351100125891e-09,-1.0907106953271658e-13,1.5212769609711425e-11,-0.00010020484908985911,-7.86030230944973e-11,-7.86030230944973e-11
3210.0,0.9999999438888121,0.0003349960790820475,-6.573110142119096e-09,-2.9266693656600187e-10,4.5603535435691275e-09,-1.516974145710276e-13,1.5169052689411478e-11,-0.00010019535756091524,-7.860482642506378e-11,-7.860482642506378e-11
3211.0,0.9999999438880618,0.00033499831825164886,-6.573199185433142e-09,-2.850933543877789e-10,4.396325364798987e-09,-1.9432473845893213e-13,1.5125334766208197e-11,-0.00010018516539972882,-7.860299690208055e-11,-7.860299690208055e-11
3212.0,0.9999999438873385,0.00033500047754657787,-6.573309534814709e-09,-2.7754163858052366e-10,4.2408548360594314e-09,-2.3695107105639566e-13,1.5081617860593996e-11,-0.00010021543192332618,-7.859591175187853e-11,-7.859591175187853e-11
3213.0,0.9999999438866433,0.0003350025527530727,-6.5734411890554455e-09,-2.7001178793203145e-10,4.0599716090853115e-09,-2.7957356227733345e-13,1.5037904895603812e-11,-0.00010026510916417133,-7.860096848479631e-11,-7.860096848479631e-11
3214.0,0.9999999438859819,0.00033500452709032724,-6.573594147876996e-09,-2.6250380227051213e-10,3.837377852434324e-09,-3.2219879681809184e-13,1.4994189118234802e-11,-0.00010017891722626303,-7.860117809166812e-11,-7.860117809166812e-11
3215.0,0.9999999438853517,0.000335006408223055,-6.573768411996283e-09,-2.550176822781065e-10,3.687153481096772e-09,-3.648241460041516e-13,1.4950473224325963e-11,-0.0001002064764421716,-7.860121686672349e-11,-7.860121686672349e-11
3216.0,0.9999999438847487,0.0003350082084587117,-6.573963981451263e-09,-2.475534279084943e-10,3.5137895498024014e-09,-4.074495170670894e-13,1.490675730888699e-11,-0.00010024438303769601,-7.860320605679546e-11,-7.860320605679546e-11
3217.0,0.9999999438841772,0.00033500991405552397,-6.574180856514404e-09,-2.401110395341197e-10,3.3085980823834176e-09,-4.500759678456957e-13,1.4863040287139382e-11,-0.00010018161999651922,-7.860638239595831e-11,-7.860638239595831e-11
3218.0,0.9999999438836358,0.00033501153023104946,-6.574419037888143e-09,-2.326905178391927e-10,3.156104382535209e-09,-4.927041420738259e-13,1.481932149881828e-11,-0.00010022320590416994,-7.859892658164252e-11,-7.859892658164252e-11
3219.0,0.9999999438831229,0.00033501306143053004,-6.574678524994637e-09,-2.252918621993082e-10,2.968693883651971e-09,-5.353282738930087e-13,1.4775606857241987e-11,-0.00010019541680536045,-7.860487290325843e-11,-7.860487290325843e-11
3220.0,0.9999999438826394,0.0003350145047579103,-6.574959317629669e-09,-2.179150724235998e-10,2.8046159614349743e-09,-5.779556312961461e-13,1.4731888908490943e-11,-0.00010019673584299811,-7.860282452218865e-11,-7.860282452218865e-11
3221.0,0.9999999438821834,0.00033501586576945795,-6.575261416323792e-09,-2.1056014901774584e-10,2.6394305349042413e-09,-6.20581878702279e-13,1.468817209900408e-11,-0.00010017913182757898,-7.860134646957357e-11,-7.860134646957357e-11
3222.0,0.9999999438817538,0.0003350171478835141,-6.575584820600774e-09,-2.0322709146883265e-10,2.4890259777430513e-09,-6.632073253624311e-13,1.4644456111576323e-11,-0.0001002091464739926,-7.860331121987965e-11,-7.860331121987965e-11
3223.0,0.9999999438813516,0.00033501834849499265,-6.575929530527018e-09,-1.959158998617369e-10,2.313420206128777e-09,-7.058338383268753e-13,1.46007390314056e-11,-0.00010018528234466542,-7.86061722143735e-11,-7.86061722143735e-11
