time,q0,q1,q2,q3,omega_x,omega_y,omega_z,Total_torque_x,Total_torque_y,Total_torque_z
559.0,0.2683961832122628,0.9290222818552896,0.11256278950843344,-0.22849662376403,-0.001302839591473667,0.009316353297097596,-0.07332588998262327,0.03574554128642107,-0.15956098532635815,0.25
560.0,0.25992758242237407,0.9251534711087996,0.14790058166697928,-0.2337822164621782,-0.0012991072975722423,0.009261194924654551,-0.07318245768470637,0.03569488243318521,-0.1589134149661608,0.24999999999999986
561.0,0.25112437441457097,0.9200305288827267,0.18296324366752664,-0.23875683438452175,-0.00129521061383334,0.009206234509655426,-0.0730390641939994,0.0356373418015272,-0.15825729623863416,0.25
562.0,0.24200115187053023,0.9136678820028057,0.21770469720187716,-0.24341550629753006,-0.0012911565016266657,0.009151473199698883,-0.07289570980111769,0.03558350238196905,-0.15761021005532974,0.25
563.0,0.23257280557382184,0.906081543726982,0.252079775337289,-0.24775373476650633,-0.0012869430230638677,0.009096902691314343,-0.0727523947812385,0.03551854229283285,-0.1569602975012673,0.25
564.0,0.222854499431061,0.8972890685322356,0.2860442749607937,-0.2517674965877015,-0.0012825806675889307,0.00904252123669794,-0.07260911938928173,0.035447314745088436,-0.15631722742504633,0.24999999999999986
565.0,0.21286164645900066,0.8873095053545885,0.31955500746497423,-0.2554532410798873,-0.001278075834518368,0.008988322068052657,-0.07246588384622255,0.03537169814603117,-0.15567395523342542,0.24999999999999992
566.0,0.20260988173829284,0.876163350092855,0.3525698460199582,-0.25880788908671853,-0.0012734333293813152,0.008934302391874139,-0.07232268834929678,0.03529819539132029,-0.15501915403551136,0.24999999999999994
567.0,0.19211503429249432,0.8638724975044599,0.3850477709052528,-0.2618288291519798,-0.0012686524953889515,0.008880465626255139,-0.0721795330815205,0.035218751076636565,-0.154376334612684,0.25
568.0,0.18139310231975764,0.8504601903383144,0.4169489120448828,-0.2645139161275275,-0.0012637394279705057,0.008826802523395561,-0.07203641821133382,0.03513702254086814,-0.15373320206384072,0.25
